1  	 0.14143
2  	 0.150921
3  	 0.135281
4  	 0.109659
5  	 0.0868301
6  	 0.0691824
7  	 0.0564804
8  	 0.0466037
9  	 0.0386628
10  	 0.0320685
11  	 0.02653
12  	 0.0217227
13  	 0.0177839
14  	 0.0144185
15  	 0.0115231
16  	 0.00922957
17  	 0.00731093
18  	 0.00578979
19  	 0.00450378
20  	 0.00351099
21  	 0.00269121
22  	 0.00203559
23  	 0.00155904
24  	 0.00119305
25  	 0.000886381
26  	 0.000635884
27  	 0.000494041
28  	 0.000357243
29  	 0.000267204
30  	 0.000191292
31  	 0.000138816
32  	 0.000108092
