0.055965				0.322				0.06844705983459042				0.04617358552246078
0.111925				0.3407				0.07897626225645274				0.06851861061054872
0.1679				0.3909				0.09620862747176055				0.0887347169939703
0.22385				0.4586				0.10565945296091589				0.09847842403288143
0.2798				0.5326				0.10594493852940781				0.09786521343153552
0.3358				0.6024				0.09790326858690675				0.08863509462961046
0.39175				0.6557				0.08504927983234191				0.07479739300269762
0.4477				0.6881				0.07249944827376274				0.06117393235684624
0.5037				0.7024				0.06693287682447245				0.05572073222778035
0.55965				0.7049				0.06426297534350553				0.05355641884965797
0.6156				0.6956				0.06106234518915892				0.05055937104039172
0.67155				0.675				0.05756474615595903				0.04746472374300729
0.7275				0.6466				0.05436561413246428				0.04476661702652994
0.7835				0.6132				0.051293761803946486				0.0423987028103455
0.83945				0.5765				0.0480130190677487				0.03893443206212208
0.8954				0.5395				0.04443894688221133				0.035379372521287034
0.9514				0.5039				0.04085315165320786				0.03210685285106592
1.0072				0.4705				0.03736964008389698				0.028939419482774703
1.063				0.4403				0.034302332282222445				0.026096934685897497
1.119				0.4136				0.03161392098427526				0.023820999139414788
1.175				0.3903				0.029516266701600322				0.02203270296627266
1.231				0.3702				0.02781150840928985				0.020920086041888067
1.287				0.3523				0.02651980392084376				0.02012411488736834
1.343				0.3356				0.02525173261382276				0.019358202395883765
1.399				0.3194				0.023866294224282075				0.018564751546950475
1.455				0.3031				0.02241093483101497				0.017519132398609243
1.511				0.2869				0.02103188056261256				0.01663550420035413
1.567				0.2704				0.020014494747557333				0.01581455026233753
1.623				0.2544				0.02069033590834136				0.015250573759698354
1.679				0.2384				0.01777751388693031				0.014840822079655829
1.735				0.2232				0.017079227148791013				0.014524806367039803
1.791				0.2088				0.016476953601925328				0.014208800090085018
1.847				0.1954				0.015811388300841896				0.0138351002887583
1.903				0.1826				0.014989329538041387				0.013203408650799232
1.959				0.1704				0.014011780757633912				0.012330855606972292
2.015				0.1595				0.0130034610777285				0.011423659658795863
2.071				0.1491				0.01194026800369238				0.010651291001564082
2.127				0.1397				0.011016805344563368				0.010107917688624101
2.183				0.132				0.010336827366266692				0.010155294185792946
2.239				0.1224				0.009750897394599126				0.009570788891204319
2.2945				0.1122				0.0094847245611035				0.00876584280032445
2.35				0.104				0.009219544457292887				0.008676404785393544
2.406				0.0963				0.008996110270555826				0.008633075929238662
2.462				0.0889				0.008823831367382311				0.008276472678623425
2.518				0.0823				0.00864060183089118				0.008095677859203638
2.574				0.0758				0.008417244204607587				0.007602631123499285
2.63				0.0698				0.008011242100947892				0.0071119617546778185
2.686				0.0641				0.007515317691222374				0.006624198064671677
2.742				0.0586				0.00711125867902441				0.0061400325732035
2.798				0.0536				0.00657419196555744				0.005693856338194704
2.854				0.0493				0.006171709649683789				0.005556977595779921
2.91				0.0456				0.0058591808301161				0.0056824290580701495
2.966				0.0421				0.005507267925205745				0.005948108943185221
3.022				0.0382				0.005458937625582472				0.005903388857258177
3.078				0.034				0.005366563145999495				0.005456189146281496
3.134				0.0301				0.005142956348249517				0.004788527957525151
3.19				0.027				0.004788527957525151				0.0043566041821583934
3.246				0.0244				0.004304648650006177				0.003966106403010389
3.302				0.0221				0.0037735924528226415				0.0034409301068170505
3.358				0.0202				0.003551056180912941				0.0029832867780352594
3.414				0.0187				0.0031064449134018133				0.0027802877548915687
3.498				0.0165				0.0026419689627245812				0.0028178005607210743
3.61				0.0137				0.0021470910553583887				0.0025079872407968904
3.7775				0.00884				0.001974082065163452				0.0017456803831171386
4.169				0.00441				0.001252836781069266				0.001233693641063291
4.729				0.00179				0.0006425729530566938				0.0006612866246946175
