1	0.012237882275753		0.00E+00	0	0.0046094251	0.0039840808	
2	0.013178453928031		0.00E+00	0	0.0056946466	0.0054248779	
3	0.014913286086678		0.00E+00	0	0.0066055204	0.0064056928	
4	0.017128854867599		0.00E+00	0	0.0070440897	0.006864197	
5	0.019333972852385		0.00E+00	0	0.0069138267	0.006733929	
6	0.021204665360805		0.00E+00	0	0.0063245553	0.0061346964	
7	0.022834989558087		0.00E+00	0	0.0055156686	0.0053258708	
8	0.024204043851959		0.00E+00	0	0.004676163	0.0044664527	
9	0.025384983815375		0.00E+00	0	0.0039073776	0.003677839	
10	0.026534571390381		0.00E+00	0.00E+00	0.0032787955	0.0030095847	
11	0.027287028712204		0.00E+00	0.00E+00	0.0027305677	0.00240202	
12	0.027527397023342		0.00E+00	0.00E+00	0.0023632605	0.0019857996	
13	0.027318381100613		0.00E+00	0.00E+00	0.002282652	0.0019150979	
14	0.026607726963336		0.00E+00	0.00E+00	0.0021722109	0.0017253985	
15	0.02560445053424		0.00E+00	0.00E+00	0.0020529247	0.0015669716	
16	0.024423510570824		0.00E+00	0.00E+00	0.001933727	0.0014286357	
17	0.023190316626726		0	0.00E+00	1.81E-03	0.0013201894	
18	0.021998925867173		0	0.00E+00	1.70E-03	0.0012316655	
19	0.020880690680576		0	0.00E+00	1.60E-03	0.001161034	
20	0.019856512659206		0	0.00E+00	1.50E-03	0.0010904128	
21	0.018936842599201		0	0.00E+00	1.43E-03	0.0010316007	
22	0.018173934481242		0	0.00E+00	1.36E-03	0.0009924717	
23	0.017505083528511		0.00E+00	0.00E+00	0.0012872451	0.0009534149	
24	0.016919838944871		0.00E+00	0.00E+00	0.0012379418	0.0009241753	
25	0.016386848341913		0.00E+00	0.00E+00	0.0011788554	0.0008852683	
26	0.015853857738956		0.00E+00	0.00E+00	0.0011198661	0.0008464632	
27	0.015341768728271		0.00E+00	0.00E+00	0.0010609901	0.0007981228	
28	0.014829679717586		0.00E+00	0.00E+00	0.0010022475	0.00075	
29	0.014348943095311		0.00E+00	0.00E+00	0.0009436631	0.0007021396	
30	1.39E-02		0.00E+00	0.00E+00	0.0008926926	0.0006609841	
31	1.35E-02		0.00E+00	0.00E+00	0.0008829496	0.0006229767	
32	0.013053044374394		0.00E+00	0.00E+00	0.0007955501	0.000585235	
33	0.012666364917346		0.00E+00	0.00E+00	7.47E-04	0.0005478138	
34	0.012300587052571		0.00E+00	0.00E+00	7.09E-04	0.00052	
35	0.011966161576206		0.00E+00	0.00E+00	6.71E-04	0.0004924429	
36	0.011610834507567		0.00E+00	0.00E+00	6.36E-04	0.0004695743	
37	0.011255507438929		0.00E+00	0.00E+00	5.98E-04	0.0004429447	
38	0.010900180370291		0.00E+00	0.00E+00	5.66E-04	0.0004118252	
39	0.010576205690061		0.00E+00	0.00E+00	5.39E-04	0.0003944617	
40	0.010262681805969		0.00E+00	0.00E+00	5.07E-04	0.0003635932	
41	0.009990961106422		0.00E+00	0.00E+00	0.0004792703	0.0003466987	
42	0.009708789610738		0.00E+00	0.00E+00	0.0004518849	0.0003301515	
43	0.009437068911191		0.00E+00	0.00E+00	0.0004338202	0.0003220248	
44	0.009269856173008		0.00E+00	0.00E+00	0.0004159327	0.0003383785	
45	0.008987684677325		0.00E+00	0.00E+00	0.0003982462	0.0003220248	
46	0.008601005220277		0.00E+00	0.00E+00	0.0003758989	0.0002842534	
47	0.008339735316867		0.00E+00	0.00E+00	0.000358469	0.0002765863	
48	0.008088916209592		0.00E+00	0.00E+00	0.000341321	0.0002690725	
49	0.007838097102318		0.00E+00	0.00E+00	0.0003328663	0.000261725	
50	0.007576827198908		0.00E+00	0.00E+00	0.0003190611	0.000254951	
51	0.007305106499361		0.00E+00	0.00E+00	0.0003106445	0.000254951	
52	0.007033385799814		0.00E+00	0.00E+00	0.0003023243	0.0002475884	
53	0.006772115896403		0.00E+00	0.00E+00	0.0002941088	0.0002404163	
54	0.006552649177538		0.00E+00	0.00E+00	0.000286007	0.0002404163	
55	0.00634363325481		0.00E+00	0.00E+00	0.0002780288	0.0002404163	
56	0.006155518924354		0.00E+00	0.00E+00	0.0002640076	0.0002262742	
57	0.005977855390035		0.00E+00	0	0.000256125	0.0002262742	
58	0.005800191855715		0.00E+00	0	0.0002483948	0.0002262742	
59	0.005622528321396		0.00E+00	0	0.0002483948	0.0002262742	
60	0.005444864787077		0.00E+00	0	0.0002343075	0.0002193171	
61	0.005267201252758		0.00E+00	0	0.0002343075	0.0002193171	
62	0.005089537718439		0.00E+00	0	0.00025		0.0002193171
63	0.004911874184119		0.00E+00	0	2.66E-04	0.0002193171	
64	0.004744661445937		0.00E+00	0	2.19E-04	0.0002193171	
65	0.004566997911617		0.00E+00	0.00E+00	2.19E-04	0.0002193171	
66	0.004410235969571		0.00E+00	0.00E+00	2.05E-04	0.0002126029	
67	0.004263924823661		0.00E+00	0.00E+00	2.05E-04	0.0002126029	
68	0.004117613677751		0.00E+00	0.00E+00	2.05E-04	2.13E-04	
69	0.003981753327978		0.00E+00	0.00E+00	0.0002051828	0.0002126029	
70	0.003835442182068		0.00E+00	0.00E+00	0.0002051828	0.0002126029	
71	0.003689131036158		0.00E+00	0.00E+00	0.0002051828	0.0002126029	
72	0.003563721482521		0.00E+00	0.00E+00	0.0001984943	0.0002061553	
73	0.00344876272502		0.00E+00	0.00E+00	0.0001910497	0.0001984943	
74	0.003344254763656		0.00E+00	0.00E+00	0.0001984943	0.0001984943	
75	0.003239746802292		0.00E+00	0.00E+00	0.0001984943	0.0002061553	
76	0.003114337248654		0.00E+00	0.00E+00	0.0001920937	0.0002	
77	0.002988927695017		0.00E+00	0.00E+00	0.0001920937	0.0002	
78	0.00286351814138		0.00E+00	0.00E+00	0.0001920937	0.0001920937	
79	0.002738108587743		0.00E+00	0.00E+00	0.0001860108	0.0001941649	
80	0.002623149830243		0.00E+00	0.00E+00	0.0001860108	0.0001860108	
81	0.002518641868878		0.00E+00	0.00E+00	0.0001780449	0.0001860108	
82	0.00242458470365		0.00E+00	0.00E+00	0.0001780449	0.0001860108	
83	0.002330527538423		0.00E+00	0.00E+00	0.0001780449	0.0001780449	
84	0.002246921169331		0.00E+00	0.00E+00	0.0001780449	0.0001780449	
85	0.00216331480024		0.00E+00	0.00E+00	0.0001780449	0.0001780449	
86	0.002079708431148		0.00E+00	0.00E+00	0.0001780449	0.0001780449	
87	0.001996102062057		0.00E+00	0.00E+00	0.0001640122	0.0001720465	
88	0.001919811250261	0	0.00E+00	1.65E-04	0.000166012		
89	0.001881143304556		0.00E+00	0.00E+00	0.0001602404	0.0001797248	
90	0.001764094387828	0	0.00E+00	1.62E-04	0.0001576103		
91	0.001696164212942	0	0.00E+00	1.59E-04	0.0001558621		
92	0.001632414356509	0	0.00E+00	1.57E-04	0.0001535252		
93	0.001572844818532	0	0.00E+00	1.55E-04	0.0001521184		
94	0.001511185121327	0	0.00E+00	1.69E-04	0.0001500833		
95	0.001446390185281	0	0.00E+00	1.48E-04	0.0001474347		
96	0.001379505090008		0.00E+00	0.00E+00	0.0001448068	0.0001432236	
97	0.001315755233576	0	0.00E+00	1.41E-04	0.000138058		
98	0.001258275854825	0	0.00E+00	1.37E-04	0.0001344656		
99	0.001207066953757	0	0.00E+00	1.34E-04	0.0001315029		
100	0.001158993291529	0	0.00E+00	1.32E-04	0.0001300961		
101	0.001109874549688	0	0.00E+00	1.30E-04	0.000127914		
102	0.001059710728233	0	0.00E+00	1.27E-04	0.0001251		
103	0.001009546906779	0	0.00E+00	1.24E-04	0.0001208801		
104	0.000963563403778	0	0.00E+00	1.21E-04	0.0001166619		
105	0.000920715139619	0	0.00E+00	1.16E-04	0.0001124455		
106	0.000882047193914	0	0.00E+00	1.13E-04	0.0001102588		
107	0.000845469407437	0	0.00E+00	1.10E-04	0.000108074		
108	8.10E-04	0	0.00E+00	1.10E-04	0.0001072986		
109	7.73E-04		0.00E+00	0.00E+00	0.0001074477	0.000105119	
110	7.36E-04	0	0.00E+00	1.05E-04	0.0001023035		
111	7.01E-04	0	0.00E+00	1.01E-04	9.81E-05		
112	6.69E-04		0.00E+00	0.00E+00	9.70E-05	9.39E-05	
113	6.39E-04	0	0.00E+00	9.30E-05	9.06E-05		
114.5	0.000594650300163	0	0.00E+00	8.71E-05	8.6267E-05		
116	0.000547621717549	0	0	8.30E-05	7.63E-05		
117.5	0.00051940456798	0	0	7.55E-05	7.55E-05		
119.5	0.000464015348457	0	0	7.33E-05	6.71E-05		
121.5	0.000426392482366	0	0	6.49E-05	6.31E-05		
123.5	0.000385634377434	0	0	6.11E-05	5.92E-05		
126.5	0.000314568963706	0	0	5.73E-05	5.25E-05		
131	0.000237233072297	0	0	4.25E-05	3.96E-05		
138.5	0.000154358258935	0	0	2.86E-05	2.59E-05		
148.5	9.78194518369312E-05	0	0	1.97E-05	1.7789E-05		
158.5	5.67478230207838E-05	0	0	1.29E-05	1.17E-05		
168.5	3.21884521001868E-05	0	0	8.54E-06	7.68E-06		
178.5	1.93339728523849E-05	0	0	6.68E-06	5.26E-06		

