1	0.018948172036269		0.00E+00	0	0.0038148263	0.0025678006
2	0.020070869764522		0.00E+00	0	0.0043956001	0.0038080179
3	0.023025894917187		0.00E+00	0	0.0053473171	0.004928793
4	0.027008294406085		0.00E+00	0	0.0058743255	0.0054753721
5	0.031361395975065		0.00E+00	0	0.0058935897	0.005444713
6	0.035481484807993		0.00E+00	0	0.0054469992	0.004928793
7	0.0386165652567		0.00E+00	0	0.0047295877	0.004162271
8	0.040523033097129		0.00E+00	0	0.004031935	0.0034059947
9	0.04137035213732		0.00E+00	0	0.0037237615	0.0030985965
10	0.041518632969353		0.00E+00	0.00E+00	0.0035759474	0.0029811743
11	0.040967875593229		0.00E+00	0.00E+00	0.0033960713	0.0028115476
12	0.039749854472955		0.00E+00	0.00E+00	0.0032050585	0.0026404734
13	0.03808699085658		0.00E+00	0.00E+00	0.0030265492	0.0024923082
14	0.036116974088137		0.00E+00	0.00E+00	0.0028468404	0.0023525518
15	0.03395631053565		0.00E+00	0.00E+00	0.0026686513	0.0021654099
16	0.031774464007158		0.00E+00	0.00E+00	0.0024694129	0.0019670536
17	0.029677349382686		0	0.00E+00	2.27E-03	0.0017886867
18	0.027707332614242		0	0.00E+00	2.08E-03	0.0016107452
19	0.025927962629841		0	0.00E+00	1.90E-03	0.0014552319
20	0.024360422405488		0	0.00E+00	1.76E-03	0.0013269891
21	0.022983528965178		0	0.00E+00	1.64E-03	0.0012252755
22	0.021797282308911		0	0.00E+00	1.55E-03	0.0011648176
23	0.020748724996674		0.00E+00	0.00E+00	0.0014751271	0.0011168259
24	0.019763716612452		0.00E+00	0.00E+00	0.0014046352	0.0010756393
25	0.018810482692238		0.00E+00	0.00E+00	0.0013267253	0.0010278619
26	0.017846657284021		0.00E+00	0.00E+00	0.0012490797	0.0009708244
27	0.016893423363806		0.00E+00	0.00E+00	0.001169145	0.0009202717
28	0.015929597955589		0.00E+00	0.00E+00	0.0011208925	0.0008825531
29	0.014986955523376		0.00E+00	0.00E+00	0.0011472576	0.0008509407
30	1.40E-02		0.00E+00	0.00E+00	0.0009932774	0.0008228001
31	1.31E-02		0.00E+00	0.00E+00	0.0009521029	0.0008099383
32	0.01229671757077		0.00E+00	0.00E+00	0.0009139475	0.0007912016
33	0.011512947458594		0.00E+00	0.00E+00	8.76E-04	0.0007725283
34	0.010750360322422		0.00E+00	0.00E+00	8.35E-04	0.000731642
35	0.010040730626262		0.00E+00	0.00E+00	7.75E-04	0.0006815424
36	0.009394649858116		0.00E+00	0.00E+00	7.24E-04	0.0006407808
37	0.008780343553978		0.00E+00	0.00E+00	6.69E-04	0.000595063
38	0.008229586177854		0.00E+00	0.00E+00	6.09E-04	0.0005636488
39	0.007774152193751		0.00E+00	0.00E+00	5.73E-04	0.0005636488
40	0.007212803329625		0.00E+00	0.00E+00	5.41E-04	0.0005322593
41	0.006609088513489		0.00E+00	0.00E+00	0.0005280152	0.000491935
42	0.006121880065379		0.00E+00	0.00E+00	0.0005147815	0.0004785394
43	0.005666446081277		0.00E+00	0.00E+00	0.0005015974	0.0004742362
44	0.005232195073179		0.00E+00	0.00E+00	0.0004924429	0.0004651881
45	0.00484031001709		0.00E+00	0.00E+00	0.0004792703	0.0004428318
46	0.004469607937007		0.00E+00	0.00E+00	0.0004701064	0.0004248529
47	0.004109497344926		0.00E+00	0.00E+00	0.0004428318	0.0003982462
48	0.003770569728849		0.00E+00	0.00E+00	0.0004204759	0.0003671512
49	0.003452825088778		0.00E+00	0.00E+00	0.0003891015	0.0003361547
50	0.003156263424711		0.00E+00	0.00E+00	0.0003667424	0.0003138471
51	0.002902067712654		0.00E+00	0.00E+00	0.0003488553	0.0003138471
52	0.002679646464604		0.00E+00	0.00E+00	0.0003264966	0.0003176476
53	0.002478408192558		0.00E+00	0.00E+00	0.0003088689	0.0003354102
54	0.002245395456506		0.00E+00	0.00E+00	0.0003041381	0.0003310589
55	0.002001791232451		0.00E+00	0.00E+00	0.0002996665	0.0002996665
56	0.001768778496398		0.00E+00	0.00E+00	0.0002906888	0.0002641969
57	0.001588723200358		0.00E+00	0	0.0002641969	0.0002385372
58	0.001440442368325		0.00E+00	0	0.0002418677	0.0002163331
59	0.001302753024293		0.00E+00	0	0.0002109502	0.0001941649
60	0.001186246656267		0.00E+00	0	0.0001972308	0.0001640122
61	0.001102573901048	0	0.00E+00	0.0001739483	0.000151819	
62.5	0.000971239449819	0	0.00E+00	0.000144755	0.0001596653	
64.5	0.000809189683382	0	0.00E+00	0.0001208305	0.0001396173	
67.5	0.000521101209717	0	0.00E+00	0.0001097679	9.74E-05	
74.5	0.000259491456058	0	0.00E+00	6.99E-05	6.80E-05	
84.5	0.000104855731224	0	0.00E+00	3.55E-05	3.73E-05	
94.5	1.73700403239131E-05	0	0.00E+00	9.08E-06	9.44E-06	

