0.22446921803262085				0.5754871353335461				0.0019237914912402787				0.0019237914912402787				0.07100529432893474				0.08167124122879203
0.44893843606524164				0.5224344150449849				0.003847582982480557				0.003847582982480557				0.042668147705944605				0.052995581356588446
0.6734076540978625				0.4860168697621589				0.005771374473720836				0.005771374473720836				0.03171772780016326				0.04094774232384563
0.8978768721304835				0.421274567037135				0.007695165964961116				0.007695165964961116				0.023933091431467775				0.0351872856128624
1.1223460901631044				0.345741880524607				0.009618957456201395				0.009618957456201395				0.019105824450700814				0.02946169763973075
1.346815308195725				0.2774027832037484				0.011542748947441672				0.011542748947441672				0.01635919664822432				0.02407449638793137
1.571284526228346				0.2279468575110218				0.013466540438681951				0.013466540438681951				0.013197391356034155				0.01916148613069607
1.7957537442609668				0.1883821169568405				0.01539033192992223				0.01539033192992223				0.011506113254448606				0.01536726394836344
2.0202229622935874				0.15241417099849386				0.01731412342116251				0.01731412342116251				0.009863937585506391				0.01286340044676548
2.2446921803262088				0.12094221828494056				0.01923791491240279				0.01923791491240279				0.00799538378303972				0.01060171495532561
2.469161398358829				0.096394095168369				0.021161706403643066				0.021161706403643066				0.006879629972174345				0.008703346157433537
2.6936306163914505				0.077510923540237				0.023085497894883348				0.023085497894883348				0.005895030278327693				0.0071881838132658
2.918099834424071				0.06294390542710662				0.025009289386123623				0.025009289386123623				0.005045128897184541				0.006055148005817613
3.1425690524566923				0.05179384218001916				0.026933080877363905				0.026933080877363905				0.004483925616200364				0.005189622354197959
3.3670382704893127				0.042936735487776295				0.02885687236860418				0.02885687236860418				0.004243794916479739				0.0045304475395333615
3.591507488521934				0.03497882744449211				0.030780663859844463				0.030780663859844463				0.004025466652457286				0.004059140743611691
3.8159767065545545				0.02729067899589551				0.03270445535108474				0.03270445535108474				0.0036108528798571107				0.0037558423309607186
4.040445924587176				0.020097089804226184				0.034628246842325024				0.034628246842325024				0.0030153943231986994				0.0033125876181342912
4.377149751636107				0.012094221828494059				0.03751393407918544				0.03751393407918544				0.0018956294854084073				0.002082474432058446
5.0505574057339695				0.005979671015575129				0.04328530855290628				0.04328530855290628				0.0009782640248477894				0.0010150020512608045
6.060668886880763				0.0022435006291518715				0.05194237026348753				0.05194237026348753				0.0005000738815299666				0.0005901748344909613
7.183014977043867				0.00037316743931784636				0.06156132771968892				0.06156132771968892				0.00017377115724193565				0.0002530333397764733
