1  	 0.141929
2  	 0.152328
3  	 0.136622
4  	 0.110579
5  	 0.0872605
6  	 0.0696946
7  	 0.056628
8  	 0.0467196
9  	 0.038527
10  	 0.0317683
11  	 0.0260159
12  	 0.0213173
13  	 0.0173323
14  	 0.0139553
15  	 0.0111278
16  	 0.00885486
17  	 0.00697792
18  	 0.00536893
19  	 0.00423992
20  	 0.00324123
21  	 0.00243942
22  	 0.0018867
23  	 0.00142232
24  	 0.00105504
25  	 0.000774527
26  	 0.000584599
27  	 0.000439572
28  	 0.000320699
29  	 0.000223939
30  	 0.000166243
31  	 0.000114608
32  	 8.44122e-05
